Source,Response,A1,A2
I29T_Answer,She is holding her dog.,1,1
I29T_Answer,The women is holding the little dog.,0,0
I29T_Answer,The women in the blue dress is cuddling with the puppy.,0,0
I29T_Answer,Woman is cuddling her puppy,0,0
I29T_Answer,Woman is happy she has her puppy to love,0,0
I29T_Answer,The woman is holding her dog.,1,1
I29T_Answer,The woman is cuddling with her pet.,1,1
I29T_Answer,The woman is hugging the dog.,1,1
I29T_Answer,She is squeezing her pup in love.,1,1
I29T_Answer,The woman is holding a dog.,1,1
I29T_Answer,The woman is playing with her dog.,1,1
I29T_Answer,Hugging her dog.,1,1
I29T_Answer,Celebrating with her pet.,1,1
I29T_Answer,The woman is hugging the dog.,1,1
I29T_Answer,She is hugging the doggy. ,1,1
I29T_Answer,loving her pet,1,1
I29T_Answer,holding a dog,1,1
I29T_Answer,hugging the dog,1,1
I29T_Answer,showing love,1,1
I29T_Answer,The woman is hugging a dog,1,1
I29T_Answer,The woman is happy that she has a dog to hug,1,1
I29T_Answer,The woman is hugging her dog.,1,1
I29T_Answer,The woman is loving her dog.,1,1
I29T_Answer,petting dog,1,1
I29T_Answer,hugging new dog,1,1
I29T_Answer,Hugging the cat ,1,1
I29T_Answer,Loving life,1,1
I29T_Answer,Hugging the dog,1,1
I29T_Answer,Embracing the dog,1,1
I29T_Answer,The woman is hugging her dog.,1,1
I29T_Answer,The woman is hugging her dog.,1,1
I29T_Answer,The woman is cuddling her dog after coming home.,1,1
I29T_Answer,The woman is showing joy over her pet.,1,1
I29T_Answer,The woman is cuddling with her pet.,1,1
I29T_Answer,The woman is hugging a cat.,1,1
I29T_Answer,The woman is loving on her cat.,1,1
I29T_Answer,The woman is hugging the puppy ,1,1
I29T_Answer,The woman is hugging the dog. ,1,1
I29T_Answer,The woman is holding a dog.,1,1
I29T_Answer,She is showing her love for the pet.,1,1
I29T_Answer,The woman is hugging her dog. ,1,1
I29T_Answer,The woman is hugging a puppy.,1,1
I29T_Answer,The woman is hugging the dog.,1,1
I29T_Answer,She is holding her dog.,1,1
I29T_Answer,hugging her pet dog,1,1
I29T_Answer,The woman is playing with her pet.,1,1
I29T_Answer,The woman is holding a dog in her arms with a big smile.  ,1,1
I29T_Answer,The woman is babysitting the dog,1,1
I29T_Answer,A woman is hugging a puppy.,0,0
I29T_Answer,The girl has a pappy,0,0
I29T_Answer,The woman is hugging a cat.,1,1
I29T_Answer,The woman is hugging the dog.,1,1
I29T_Answer,The woman is cuddling her dog.,1,1
I29T_Answer,The woman is holding her puppy in her arms.,1,1
I29T_Answer,The woman is hug her dog,0,0
I29T_Answer,The woman is playing with a dog happily.,1,1
I29T_Answer,The woman is hugging a dog and laughing.,1,1
I29T_Answer,The woman is holding her dog.,1,1
I29T_Answer,She is playing with a dog.,1,1
I29T_Answer,The woman is hugging the cat.,1,1
I29T_Answer,She is hugging a dog.,1,1
I29T_Answer,she is embracing a dog,1,1
I29T_Answer,She is hugging a pet in her arms.,1,1
I29T_Answer,The woman  is holding a pet. ,1,1
I29T_Answer,The woman is holding a dog.,1,1
I29T_Answer,the woman is holding the dog,1,1
I29T_Answer,The woman is hugging the dog ,1,1
I29T_Answer,The woman is holding her dog.,1,1
I29T_Answer,The woman is holding her cat with joy. ,1,1
I29T_Answer,The woman is hugging a dog.,1,1
I29T_Answer,A women is holding his lovely dog and smiling happy.,0,0
I29T_Answer,The woman is holding the puppy.,1,1
I29T_Answer,Woman holds a cat ,0,0
I29T_Answer,The woman is petting her dog.,1,1
I29T_Answer,The woman is smiling with a dog in her arms.,1,1
I29T_Answer,She is cuddling with the dog. ,1,1
I29T_Answer,The woman is holding a dog happily.,1,1
I29T_Answer,the woman is playing with dog,1,1
I29T_Answer,The woman is putting a dog in front of her body.,1,1
I29T_Answer,She hugs her cute dog.,0,0
I29T_Answer,She is taking care of her dog.,1,1
I29T_Answer,The woman is cheerfully hugging her cat,1,1
I29T_Answer,She is hugging a pup amusedly.,1,1
I29T_Answer,The woman is hanging a pet.,1,1
I29T_Answer,A girl is happily to huge a cat. ,0,0
I29T_Answer,The woman is hugging the dog.,1,1
I29T_Answer,The woman is playing with her dog.,1,1
I29T_Answer,A woman is hugging a dog happily,0,0
I29T_Answer,The woman is hanging her pet.,1,1
I29T_Answer,The woman is holding a dog with a smiling face.,1,1
I29T_Answer,She is holding his pet,1,1
I29T_Answer,she's holding the puppy laughing,1,1
I29T_Answer,The woman is enjoying her time with her dog.,1,1
I29T_Answer,The woman carry the dog.,0,0
I29T_Answer,The woman is hugging the dog.,1,1
I29T_Answer,the woman is hugging a dog,1,1
I29T_Answer,She is happy.   She holds her dog.   She seems talk to this dog. ,0,0
I29T_Answer,The woman is hugging a dog.,1,1
I29T_Answer,She hug the dog.,0,0
I29T_Answer,The woman is loving her dog,1,1
I29T_Answer,The woman is smiling while holding a cat.,1,1
I29T_Answer,The woman is holding the pat.,1,1
I29T_Answer,She is cuddling a cute puppy.,1,1
I29T_Answer,The woman is playing with a dog.,1,1
I29T_Answer,The woman is carrying a dog with her hands,1,1
I29T_Answer,The woman is hugging her dog.,1,1
I29T_Answer,The woman is cuddling a small dog.,1,1
I29T_Answer,The woman is cuddling her dog.,1,1
I29T_Answer,She is hugging a small dog.,1,1
I29T_Answer,She is hugging her dog.,1,1
I29T_Answer,She is loving her pet.,1,1
I29T_Answer,The woman is cuddling a puppy.,1,1
I29T_Answer,She is holding a dog.,1,1
I29T_Answer,She is hugging the dog,1,1
I29T_Answer,She is hugging a puppy.,1,1
I29T_Answer,The woman is playing with a dog.,1,1
I29T_Answer,The woman is hugging the dog.,1,1
I29T_Answer,The woman is giving her dog a hug.,1,1
I29T_Answer,The woman is hugging her dog.,1,1
I29T_Answer,The woman is petting her cute puppy.,1,1
I29T_Answer,The woman is hugging the dog.,1,1
I29T_Answer,The woman is holding a dog.,1,1
I29T_Answer,The woman is hugging her dog.,1,1
I29T_Answer,The woman is hugging a dog. ,1,1
I29T_Answer,The woman is hugging her puppy.,1,1
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,The woman is holding her dog.,1,1
I29T_Core,The girl hugs a dog.  ,1,1
I29T_Core,The girl squeezes the dog in her arms.,1,1
I29T_Core,The  woman is holding her dog.,1,1
I29T_Core,The woman is hugging her dog with delight.,1,1
I29T_Core,holding,0,0
I29T_Core,a dog,0,0
I29T_Core,loving her furby.,0,0
I29T_Core,strangling a small animal. ,0,0
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,She's giving the dog a hug.,1,1
I29T_Core,Cuddling her cat,0,0
I29T_Core,Smiling while holding her cat,0,0
I29T_Core,holding a dog,1,1
I29T_Core,smiling while holding a dog,1,1
I29T_Core,The woman is holding a puppy. ,1,1
I29T_Core,She's holding a puppy and looks happy. ,1,1
I29T_Core,The woman is enjoying the company of her dog.,0,0
I29T_Core,The woman is hugging a dog.,1,1
I29T_Core,The woman is snuggling with her puppy.,1,1
I29T_Core,Gossiping about the dog,0,0
I29T_Core,Hugging her dog ,1,1
I29T_Core,HOLDING HER DOG,1,1
I29T_Core,ENJOYING THE COMPANIONSHIP OF HER 4 LEGGED FRIEND,0,0
I29T_Core,The woman is holding what appears to be a miniature lion.,0,0
I29T_Core,She is cuddling her dog.,1,1
I29T_Core,She is happy with the dog.,0,0
I29T_Core,The woman is showing her dog love by hugging it.,1,1
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,The woman is holding a dog.,1,1
I29T_Core,The woman is hugging the dog,1,1
I29T_Core,the woman is holding a dog.,1,1
I29T_Core,she is hugging her pet dog.,1,1
I29T_Core,The woman is cuddling the dog.,1,1
I29T_Core,The woman is holding her dog,1,1
I29T_Core,holding dog,1,1
I29T_Core,holding dog,1,1
I29T_Core,She is laughing.,0,0
I29T_Core,She is hugging her dog.,1,1
I29T_Core,The woman is holding her dog. ,1,1
I29T_Core,The woman is giving love to her dog.,0,0
I29T_Core,The woman is squeezing. ,0,0
I29T_Core,The woman is standing.,0,0
I29T_Core,She is enjoying the dog.,0,0
I29T_Core,She is conveying pleasure.,0,0
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,The woman is talking to her dog.,0,0
I29T_Core,Hugging a dog.,1,1
I29T_Core,Getting hair all over her dress.,0,0
I29T_Core,The woman is holding a dog,1,1
I29T_Core,The woman is petting her dog,0,0
I29T_Core,Cindy loves her new pet.,0,0
I29T_Core,A new puppy is always so cute.,0,0
I29T_Core,The woman is holding a puppy.,1,1
I29T_Core,The woman is cuddling a puppy with joy.,1,1
I29T_Core,The lady is hugging her dog,1,1
I29T_Core,The lady is snuggling her dog,1,1
I29T_Core,She is holding a doggy. ,1,1
I29T_Core,She's thinking about the last time she did it doggy style.,0,0
I29T_Core,Hugging her dog.,1,1
I29T_Core,msa,0,0
I29T_Core,asd,0,0
I29T_Core,She is hugging a dog,1,1
I29T_Core,She is hugging a dog cause she is single and probably allergic to cats ,1,1
I29T_Core,Holding a dog. ,1,1
I29T_Core,The girl is hugging the dog. ,1,1
I29T_Core,The woman loves her dog.,0,0
I29T_Core,The dog loves the woman.,0,0
I29T_Core,The woman is hugging the dog. ,1,1
I29T_Core,She is saving money by performing the euthanasia herself. ,0,0
I29T_Core,The woman is holding a puppy ,1,1
I29T_Core,The woman is happy,0,0
I29T_Core,Holding cat,0,0
I29T_Core,Laughing,0,0
I29T_Core,Hugging her dog.,1,1
I29T_Core,Laughing at her dog.,0,0
I29T_Core,"I love hugs, Ruff, Ruff.",0,0
I29T_Core,Boy you feel furry.,0,0
I29T_Core,The woman is hugging her dog. ,1,1
I29T_Core,The woman is cuddling the dog.,1,1
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,The woman is thrilled to be with her pet.,0,0
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,"After Princess ate her prize orchid, Sally decided to break its neck.",0,0
I29T_Core,The lady is hugging the fluffy dog.,1,1
I29T_Core,A woman hugs a dog.,1,1
I29T_Core,Holding a dog,1,1
I29T_Core,Smiling,0,0
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,She is holding her dog.,1,1
I29T_Core,The women is holding the little dog.,1,1
I29T_Core,The women in the blue dress is cuddling with the puppy.,1,1
I29T_Core,Woman is cuddling her puppy,1,1
I29T_Core,Woman is happy she has her puppy to love,0,0
I29T_Core,The woman is holding her dog.,1,1
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,She is squeezing her pup in love.,1,1
I29T_Core,The woman is holding a dog.,1,1
I29T_Core,Hugging her dog.,1,1
I29T_Core,Celebrating with her pet.,0,0
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,She is hugging the doggy. ,1,1
I29T_Core,loving her pet,0,0
I29T_Core,holding a dog,1,1
I29T_Core,hugging the dog,1,1
I29T_Core,showing love,0,0
I29T_Core,The woman is hugging a dog,1,1
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,petting dog,0,0
I29T_Core,hugging new dog,1,1
I29T_Core,Hugging the cat ,0,0
I29T_Core,Loving life,0,0
I29T_Core,Hugging the dog,1,1
I29T_Core,Embracing the dog,1,1
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,The woman loves her dog.,0,0
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,The woman is cuddling her dog after coming home.,1,1
I29T_Core,The woman is showing joy over her pet.,0,0
I29T_Core,The woman is hugging a cat.,0,0
I29T_Core,The woman is loving on her cat.,0,0
I29T_Core,The woman is hugging the puppy ,1,1
I29T_Core,The woman is hugging the dog. ,1,1
I29T_Core,The woman is holding a dog.,1,1
I29T_Core,She is showing her love for the pet.,0,0
I29T_Core,The woman is hugging her dog. ,1,1
I29T_Core,The woman is hugging a puppy.,1,1
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,She is holding her dog.,1,1
I29T_Core,hugging her pet dog,1,1
I29T_Core,The woman is playing with her pet.,0,0
I29T_Core,The woman is holding a dog in her arms with a big smile.  ,1,1
I29T_Core,The woman is babysitting the dog,0,0
I29T_Core,A woman is hugging a puppy.,1,1
I29T_Core,The girl has a pappy,0,0
I29T_Core,The woman is hugging a cat.,0,0
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,The woman is cuddling her dog.,1,1
I29T_Core,The woman is holding her puppy in her arms.,1,1
I29T_Core,The woman is hug her dog,1,1
I29T_Core,The woman is playing with a dog happily.,0,0
I29T_Core,The woman is hugging a dog and laughing.,1,1
I29T_Core,The woman is holding her dog.,1,1
I29T_Core,She is playing with a dog.,0,0
I29T_Core,The woman is hugging the cat.,0,0
I29T_Core,She is hugging a dog.,1,1
I29T_Core,she is embracing a dog,1,1
I29T_Core,The woman is holding a dog.,1,1
I29T_Core,the woman is holding the dog,1,1
I29T_Core,The woman is hugging the dog ,1,1
I29T_Core,The woman is holding her dog.,1,1
I29T_Core,The woman is holding her cat with joy. ,0,0
I29T_Core,The woman is hugging a dog.,1,1
I29T_Core,The woman is hanging a dog,0,0
I29T_Core,The woman is holding the puppy.,1,1
I29T_Core,Woman holds a cat ,0,0
I29T_Core,The woman is petting her dog.,0,0
I29T_Core,The woman is smiling with a dog in her arms.,1,1
I29T_Core,She is cuddling with the dog. ,1,1
I29T_Core,The woman is holding a dog happily.,1,1
I29T_Core,the woman is playing with dog,0,0
I29T_Core,The woman is putting a dog in front of her body.,0,0
I29T_Core,She hugs her cute dog.,1,1
I29T_Core,She is taking care of her dog.,0,0
I29T_Core,The woman is cheerfully hugging her cat,0,0
I29T_Core,She is hugging a pup amusedly.,1,1
I29T_Core,A girl is happily to huge a cat. ,0,0
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,A woman is hugging a dog happily,1,1
I29T_Core,The woman is hanging her pet.,0,0
I29T_Core,The woman is holding a dog with a smiling face.,1,1
I29T_Core,she's holding the puppy laughing,1,1
I29T_Core,The woman is enjoying her time with her dog.,0,0
I29T_Core,The woman carry the dog.,1,1
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,the woman is hugging a dog,1,1
I29T_Core,She is happy.   She holds her dog.   She seems talk to this dog. ,1,1
I29T_Core,The woman is hugging a dog.,1,1
I29T_Core,She hug the dog.,1,1
I29T_Core,The woman is smiling while holding a cat.,0,0
I29T_Core,The woman is holding the pat.,0,0
I29T_Core,She is cuddling a cute puppy.,1,1
I29T_Core,The woman is playing with a dog.,0,0
I29T_Core,The woman is carrying a dog with her hands,1,1
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,The woman is cuddling a small dog.,1,1
I29T_Core,The woman is cuddling her dog.,1,1
I29T_Core,She is hugging a small dog.,1,1
I29T_Core,She is hugging her dog.,1,1
I29T_Core,The woman is cuddling a puppy.,1,1
I29T_Core,She is holding a dog.,1,1
I29T_Core,The woman loves her dog,0,0
I29T_Core,She is hugging the dog,1,1
I29T_Core,She is hugging a puppy.,1,1
I29T_Core,The woman is playing with a dog.,0,0
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,The woman is giving her dog a hug.,1,1
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,The woman is petting her cute puppy.,0,0
I29T_Core,The woman is hugging the dog.,1,1
I29T_Core,The woman is holding a dog.,1,1
I29T_Core,The woman is hugging her dog.,1,1
I29T_Core,The woman is hugging a dog. ,1,1
I29T_Core,The woman is hugging her puppy.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is holding her dog.,1,1
I29T_Gramm,The girl hugs a dog.  ,1,1
I29T_Gramm,The girl squeezes the dog in her arms.,1,1
I29T_Gramm,The  woman is holding her dog.,1,1
I29T_Gramm,The woman is hugging her dog with delight.,1,1
I29T_Gramm,holding,0,0
I29T_Gramm,a dog,0,0
I29T_Gramm,loving her furby.,1,1
I29T_Gramm,strangling a small animal. ,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,She's giving the dog a hug.,1,1
I29T_Gramm,Cuddling her cat,1,1
I29T_Gramm,Smiling while holding her cat,1,1
I29T_Gramm,holding a dog,1,1
I29T_Gramm,smiling while holding a dog,1,1
I29T_Gramm,The woman is holding a puppy. ,1,1
I29T_Gramm,She's holding a puppy and looks happy. ,1,1
I29T_Gramm,The woman is enjoying the company of her dog.,1,1
I29T_Gramm,The woman is loving her dog.,1,1
I29T_Gramm,The woman is hugging a dog.,1,1
I29T_Gramm,The woman is snuggling with her puppy.,1,1
I29T_Gramm,Gossiping about the dog,1,1
I29T_Gramm,Hugging her dog ,1,1
I29T_Gramm,HOLDING HER DOG,1,1
I29T_Gramm,ENJOYING THE COMPANIONSHIP OF HER 4 LEGGED FRIEND,1,1
I29T_Gramm,The woman is holding some unidentifiable furry beast.,1,1
I29T_Gramm,The woman is holding what appears to be a miniature lion.,1,1
I29T_Gramm,She is cuddling her dog.,1,1
I29T_Gramm,She is happy with the dog.,1,1
I29T_Gramm,The woman is showing her dog love by hugging it.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is holding a dog.,1,1
I29T_Gramm,The woman is hugging the dog,1,1
I29T_Gramm,the woman is holding a dog.,1,1
I29T_Gramm,she is hugging her pet dog.,1,1
I29T_Gramm,The woman is cuddling the dog.,1,1
I29T_Gramm,The woman is holding her dog,1,1
I29T_Gramm,holding dog,0,0
I29T_Gramm,holding dog,0,0
I29T_Gramm,She is laughing.,1,1
I29T_Gramm,She is hugging her dog.,1,1
I29T_Gramm,The woman is holding her dog. ,1,1
I29T_Gramm,The dog is enjoying being held by the woman. ,1,1
I29T_Gramm,The woman is giving love to her dog.,1,1
I29T_Gramm,The woman is holding her pet.,1,1
I29T_Gramm,The woman is squeezing. ,0,0
I29T_Gramm,The woman is standing.,1,1
I29T_Gramm,She is enjoying the dog.,1,1
I29T_Gramm,She is conveying pleasure.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is talking to her dog.,1,1
I29T_Gramm,Hugging a dog.,1,1
I29T_Gramm,Getting hair all over her dress.,1,1
I29T_Gramm,The woman is holding a dog,1,1
I29T_Gramm,The woman is petting her dog,1,1
I29T_Gramm,Cindy loves her new pet.,1,1
I29T_Gramm,A new puppy is always so cute.,1,1
I29T_Gramm,The woman is holding a puppy.,1,1
I29T_Gramm,The woman is cuddling a puppy with joy.,1,1
I29T_Gramm,The lady is hugging her dog,1,1
I29T_Gramm,The lady is snuggling her dog,1,1
I29T_Gramm,She is holding a doggy. ,1,1
I29T_Gramm,She's thinking about the last time she did it doggy style.,1,1
I29T_Gramm,Hugging her dog.,1,1
I29T_Gramm,Giving her dog some loves.,0,0
I29T_Gramm,msa,0,0
I29T_Gramm,asd,0,0
I29T_Gramm,She is hugging a dog,1,1
I29T_Gramm,She is hugging a dog cause she is single and probably allergic to cats ,1,1
I29T_Gramm,Holding a dog. ,1,1
I29T_Gramm,The girl is hugging the dog. ,1,1
I29T_Gramm,The woman loves her dog.,1,1
I29T_Gramm,The dog loves the woman.,1,1
I29T_Gramm,The woman is hugging the dog. ,1,1
I29T_Gramm,She is saving money by performing the euthanasia herself. ,1,1
I29T_Gramm,The woman is holding a puppy ,1,1
I29T_Gramm,The woman is happy,1,1
I29T_Gramm,Holding cat,0,0
I29T_Gramm,Laughing,1,1
I29T_Gramm,Hugging her dog.,1,1
I29T_Gramm,Laughing at her dog.,1,1
I29T_Gramm,The woman is playing with her dog. ,1,1
I29T_Gramm,The woman is hugging her dog. ,1,1
I29T_Gramm,The woman is cuddling the dog.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is happy holding her pet.,1,1
I29T_Gramm,The woman is thrilled to be with her pet.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,"After Princess ate her prize orchid, Sally decided to break its neck.",1,1
I29T_Gramm,The lady is hugging the fluffy dog.,1,1
I29T_Gramm,A woman hugs a dog.,1,1
I29T_Gramm,Holding a dog,1,1
I29T_Gramm,Smiling,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,She is holding her dog.,1,1
I29T_Gramm,The women is holding the little dog.,0,0
I29T_Gramm,The women in the blue dress is cuddling with the puppy.,0,0
I29T_Gramm,Woman is happy she has her puppy to love,0,0
I29T_Gramm,The woman is holding her dog.,1,1
I29T_Gramm,The woman is cuddling with her pet.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,The woman is holding a dog.,1,1
I29T_Gramm,The woman is playing with her dog.,1,1
I29T_Gramm,Hugging her dog.,1,1
I29T_Gramm,Celebrating with her pet.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,She is hugging the doggy. ,1,1
I29T_Gramm,loving her pet,1,1
I29T_Gramm,holding a dog,1,1
I29T_Gramm,hugging the dog,1,1
I29T_Gramm,showing love,1,1
I29T_Gramm,The woman is hugging a dog,1,1
I29T_Gramm,The woman is happy that she has a dog to hug,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is loving her dog.,1,1
I29T_Gramm,petting dog,0,0
I29T_Gramm,hugging new dog,0,0
I29T_Gramm,Hugging the cat ,1,1
I29T_Gramm,Loving life,1,1
I29T_Gramm,Hugging the dog,1,1
I29T_Gramm,Embracing the dog,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman loves her dog.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is cuddling her dog after coming home.,1,1
I29T_Gramm,The woman is showing joy over her pet.,1,1
I29T_Gramm,The woman is cuddling with her pet.,1,1
I29T_Gramm,The woman is hugging a cat.,1,1
I29T_Gramm,The woman is loving on her cat.,1,1
I29T_Gramm,The woman is hugging the puppy ,1,1
I29T_Gramm,The woman is hugging the dog. ,1,1
I29T_Gramm,The woman is holding a dog.,1,1
I29T_Gramm,She is showing her love for the pet.,1,1
I29T_Gramm,The woman is hugging her dog. ,1,1
I29T_Gramm,The woman is hugging a puppy.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,She is holding her dog.,1,1
I29T_Gramm,hugging her pet dog,1,1
I29T_Gramm,The woman is playing with her pet.,1,1
I29T_Gramm,The woman is holding a dog in her arms with a big smile.  ,1,1
I29T_Gramm,The woman is babysitting the dog,1,1
I29T_Gramm,A woman is hugging a puppy.,1,1
I29T_Gramm,The girl has a pappy,0,0
I29T_Gramm,The woman is hugging a cat.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,The woman is cuddling her dog.,1,1
I29T_Gramm,The woman is holding her puppy in her arms.,1,1
I29T_Gramm,The woman is hug her dog,0,0
I29T_Gramm,The woman is playing with a dog happily.,1,1
I29T_Gramm,The woman is hugging a dog and laughing.,1,1
I29T_Gramm,The woman is holding her dog.,1,1
I29T_Gramm,She is playing with a dog.,1,1
I29T_Gramm,The woman is hugging the cat.,1,1
I29T_Gramm,She is hugging a dog.,1,1
I29T_Gramm,she is embracing a dog,1,1
I29T_Gramm,She is hugging a pet in her arms.,1,1
I29T_Gramm,The woman  is holding a pet. ,1,1
I29T_Gramm,The woman is holding a dog.,1,1
I29T_Gramm,the woman is holding the dog,1,1
I29T_Gramm,The woman is hugging the dog ,1,1
I29T_Gramm,The woman is holding her dog.,1,1
I29T_Gramm,The woman is holding her cat with joy. ,1,1
I29T_Gramm,The woman is hugging a dog.,1,1
I29T_Gramm,A women is holding his lovely dog and smiling happy.,0,0
I29T_Gramm,The woman is hanging a dog,1,1
I29T_Gramm,The woman is holding the puppy.,1,1
I29T_Gramm,The woman is petting her dog.,1,1
I29T_Gramm,The woman is smiling with a dog in her arms.,1,1
I29T_Gramm,She is cuddling with the dog. ,1,1
I29T_Gramm,The woman is holding a dog happily.,1,1
I29T_Gramm,the woman is playing with dog,0,0
I29T_Gramm,The woman is putting a dog in front of her body.,1,1
I29T_Gramm,She hugs her cute dog.,1,1
I29T_Gramm,She is taking care of her dog.,1,1
I29T_Gramm,The woman is cheerfully hugging her cat,1,1
I29T_Gramm,She is hugging a pup amusedly.,1,1
I29T_Gramm,The woman is hanging a pet.,1,1
I29T_Gramm,A girl is happily to huge a cat. ,0,0
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,The woman is playing with her dog.,1,1
I29T_Gramm,A woman is hugging a dog happily,1,1
I29T_Gramm,The woman is hanging her pet.,1,1
I29T_Gramm,The woman is holding a dog with a smiling face.,1,1
I29T_Gramm,She is holding his pet,1,1
I29T_Gramm,she's holding the puppy laughing,1,1
I29T_Gramm,The woman is enjoying her time with her dog.,1,1
I29T_Gramm,The woman carry the dog.,0,0
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,the woman is hugging a dog,1,1
I29T_Gramm,She is happy.   She holds her dog.   She seems talk to this dog. ,0,0
I29T_Gramm,The woman is hugging a dog.,1,1
I29T_Gramm,She hug the dog.,0,0
I29T_Gramm,The woman is loving her dog,1,1
I29T_Gramm,The woman is smiling while holding a cat.,1,1
I29T_Gramm,The woman is holding the pat.,0,0
I29T_Gramm,She is cuddling a cute puppy.,1,1
I29T_Gramm,The woman is playing with a dog.,1,1
I29T_Gramm,The woman is carrying a dog with her hands,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is cuddling a small dog.,1,1
I29T_Gramm,The woman is cuddling her dog.,1,1
I29T_Gramm,She is hugging a small dog.,1,1
I29T_Gramm,She is hugging her dog.,1,1
I29T_Gramm,She is loving her pet.,1,1
I29T_Gramm,The woman is cuddling a puppy.,1,1
I29T_Gramm,She is holding a dog.,1,1
I29T_Gramm,The woman loves her dog,1,1
I29T_Gramm,She is hugging the dog,1,1
I29T_Gramm,She is hugging a puppy.,1,1
I29T_Gramm,The woman is playing with a dog.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,The woman is giving her dog a hug.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is petting her cute puppy.,1,1
I29T_Gramm,The woman is hugging the dog.,1,1
I29T_Gramm,She is happy that she has a dog to hug.,1,1
I29T_Gramm,The woman is holding a dog.,1,1
I29T_Gramm,The woman is hugging her dog.,1,1
I29T_Gramm,The woman is hugging a dog. ,1,1
I29T_Gramm,The woman is hugging her puppy.,1,1
I29T_Interp,The woman is hugging her dog.,1,1
I29T_Interp,The woman is holding her dog.,1,1
I29T_Interp,The girl hugs a dog.  ,1,1
I29T_Interp,The girl squeezes the dog in her arms.,1,1
I29T_Interp,The  woman is holding her dog.,1,1
I29T_Interp,The woman is hugging her dog with delight.,1,1
I29T_Interp,holding,0,0
I29T_Interp,a dog,0,0
I29T_Interp,strangling a small animal. ,1,1
I29T_Interp,The woman is hugging the dog.,1,1
I29T_Interp,She's giving the dog a hug.,1,1
I29T_Interp,Cuddling her cat,1,1
I29T_Interp,Smiling while holding her cat,1,1
I29T_Interp,holding a dog,1,1
I29T_Interp,smiling while holding a dog,1,1
I29T_Interp,The woman is holding a puppy. ,1,1
I29T_Interp,She's holding a puppy and looks happy. ,1,1
I29T_Interp,The woman is loving her dog.,1,1
I29T_Interp,The woman is hugging a dog.,1,1
I29T_Interp,The woman is snuggling with her puppy.,1,1
I29T_Interp,Gossiping about the dog,0,0
I29T_Interp,Hugging her dog ,1,1
I29T_Interp,HOLDING HER DOG,1,1
I29T_Interp,The woman is holding some unidentifiable furry beast.,1,1
I29T_Interp,The woman is holding what appears to be a miniature lion.,1,1
I29T_Interp,She is cuddling her dog.,1,1
I29T_Interp,She is happy with the dog.,1,1
I29T_Interp,The woman is showing her dog love by hugging it.,1,1
I29T_Interp,The woman is hugging her dog.,1,1
I29T_Interp,The woman is holding a dog.,1,1
I29T_Interp,The woman is hugging the dog,1,1
I29T_Interp,the woman is holding a dog.,1,1
I29T_Interp,she is hugging her pet dog.,1,1
I29T_Interp,The woman is cuddling the dog.,1,1
